Id,service_name,full_address,address_key,County,x,y,Type
958,Waterfront Dental Clinic,"13 Fee Court, Abbeycartron, Co. Longford", Abbeycartron,Longford,213589.469,276479.938,Dental
959,Wellington Quay Dental Surgery,"Wellington Quay, Drogheda, Co. Louth", Drogheda,Louth,308795.313,275040.125,Dental
960,West Lynn Dental Practice,"West End, Mallow, Co. Cork", Mallow,Cork,155734.025,98543.296,Dental
961,Westend Dental Surgery,"4 Westend, Buncrana, Co. Donegal", Buncrana,Donegal,234760.719,432311.037,Dental
962,Westside Orthodontic Centre,"5 Rossdale House, Bishopstown Road, Co. Cork", Bishopstown Road,Cork,164087.226,69500.525,Dental
963,Westside Orthodontic Centre,"3 Owenabue Mall, Carrigaline, Co. Cork", Carrigaline,Cork,173008.641,62392.953,Dental
964,Westview,"10 Clonsilla Road, Dublin 15",Clonsilla Road,Dublin,307740.501,238795.566,Dental
965,Wexford Orthodontics,"16a Esmonde Street, Gorey, Co. Wexford",Esmonde Street,Wexford,315811.996,159660.153,Dental
966,Wexford Orthodontics,"26 Henrietta Street, Wexford", Henrietta Street,Wexford,305017.801,121716.342,Dental
967,Wheaton Hall Medical Centre,"Wheaton Hall Medical Centre, Drogheda, Co. Louth", Drogheda,Louth,310363.656,274609.75,Dental
968,Wiliam Street Dental Practice,"William Street, Bantry, Co. Cork",William Street,Cork,99611.61,48395.923,Dental
969,Williamstown Dental Practice,"Williamstown Centre, Ardkeen, Co. Waterford",Williamstown,Waterford,262411.219,110395.453,Dental
970,Wolfe Tone Dental Surgery,"Wolfe Tone Street, Sligo",Wolfe Tone Street,Sligo,168581.688,335908.094,Dental
971,Woodstown Dental Centre,"Woodstown Shopping Centre, Ballycullen Road, Dublin 16", Ballycullen Road,Dublin,311421.813,226324.797,Dental
972,Woodstown Dental Centre,"Unit 11  Woodstown Shopping Centre, Ballycullen Road, Dublin 16", Ballycullen Road,Dublin,311421.813,226324.797,Dental
973,Woodview,"Main Street, Blanchardstown, Dublin 15",Main Street,Dublin,308013.448,238576.384,Dental
